model_id,requested_model_id,device,actual_dtype,prompt_idx,prompt_text,requested_context_length,effective_context_length,layer_idx,head_idx,sketch_dim,theta,false_elimination_rate,elimination_rate,resurrection_rate,top8_overlap,top16_overlap,top32_overlap,topk_overlap,rank_correlation,rank_corr_sample_size,eliminated_count,false_eliminated_count,total_tokens,survivor_count
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,4,128,0.5,0.0,0.0,1.0,0.0,0.0,0.03125,0.03125,0.905739341079707,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3080303791878466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3080303791878466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3080303791878466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3080303791878466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3080303791878466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5664607018076878,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5664607018076878,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5664607018076878,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,32,0.3,0.0,0.001953125,0.998046875,0.0,0.0,0.0,0.0,0.5664607018076878,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,32,0.5,0.0,0.001953125,0.998046875,0.0,0.0,0.0,0.0,0.5664607018076878,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,64,0.05,0.0,0.0,1.0,0.125,0.25,0.25,0.25,0.8491207921156466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,64,0.1,0.0,0.0,1.0,0.125,0.25,0.25,0.25,0.8491207921156466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,64,0.2,0.0,0.0,1.0,0.125,0.25,0.25,0.25,0.8491207921156466,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,64,0.3,0.0,0.001953125,0.998046875,0.125,0.25,0.25,0.25,0.8491207921156466,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,64,0.5,0.0,0.001953125,0.998046875,0.125,0.25,0.25,0.25,0.8491207921156466,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,128,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8159451952552026,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,128,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8159451952552026,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,128,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8159451952552026,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,128,0.3,0.0,0.001953125,0.998046875,0.0,0.0,0.0,0.0,0.8159451952552026,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,4,8,128,0.5,0.0,0.001953125,0.998046875,0.0,0.0,0.0,0.0,0.8159451952552026,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,16,0.05,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.7338011760536792,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,16,0.1,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.7338011760536792,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,16,0.2,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.7338011760536792,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,16,0.3,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.7338011760536792,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,16,0.5,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.7338011760536792,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5745071249843795,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5745071249843795,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5745071249843795,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5745071249843795,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5745071249843795,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,64,0.05,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.7540818385164341,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,64,0.1,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.7540818385164341,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,64,0.2,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.7540818385164341,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,64,0.3,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.7540818385164341,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,64,0.5,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.7540818385164341,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,128,0.05,0.0,0.0,1.0,0.375,0.375,0.3125,0.3125,0.9101505136802892,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,128,0.1,0.0,0.0,1.0,0.375,0.375,0.3125,0.3125,0.9101505136802892,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,128,0.2,0.0,0.0,1.0,0.375,0.375,0.3125,0.3125,0.9101505136802892,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,128,0.3,0.0,0.0,1.0,0.375,0.375,0.3125,0.3125,0.9101505136802892,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,0,128,0.5,1.0,0.00390625,0.99609375,0.375,0.375,0.3125,0.3125,0.9101505136802892,20000,2,2,512,510
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7257945824516194,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7257945824516194,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7257945824516194,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7257945824516194,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7257945824516194,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9075476554623206,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9075476554623206,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9075476554623206,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9075476554623206,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9075476554623206,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,64,0.05,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.9412898129006364,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,64,0.1,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.9412898129006364,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,64,0.2,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.9412898129006364,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,64,0.3,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.9412898129006364,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,64,0.5,0.0,0.0,1.0,0.0,0.0625,0.09375,0.09375,0.9412898129006364,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,128,0.05,0.0,0.0,1.0,0.125,0.0625,0.03125,0.03125,0.968466363271208,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,128,0.1,0.0,0.0,1.0,0.125,0.0625,0.03125,0.03125,0.968466363271208,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,128,0.2,0.0,0.0,1.0,0.125,0.0625,0.03125,0.03125,0.968466363271208,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,128,0.3,0.0,0.0,1.0,0.125,0.0625,0.03125,0.03125,0.968466363271208,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,4,128,0.5,0.0,0.0,1.0,0.125,0.0625,0.03125,0.03125,0.968466363271208,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143573550533094,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143573550533094,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143573550533094,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143573550533094,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143573550533094,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982399432216972,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982399432216972,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982399432216972,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982399432216972,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982399432216972,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,64,0.05,0.0,0.0,1.0,0.375,0.3125,0.1875,0.1875,0.9078986746430179,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,64,0.1,0.0,0.0,1.0,0.375,0.3125,0.1875,0.1875,0.9078986746430179,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,64,0.2,0.0,0.0,1.0,0.375,0.3125,0.1875,0.1875,0.9078986746430179,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,64,0.3,0.0,0.0,1.0,0.375,0.3125,0.1875,0.1875,0.9078986746430179,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,64,0.5,0.0,0.0,1.0,0.375,0.3125,0.1875,0.1875,0.9078986746430179,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,128,0.05,0.0,0.0,1.0,0.5,0.4375,0.3125,0.3125,0.9624348470093089,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,128,0.1,0.0,0.0,1.0,0.5,0.4375,0.3125,0.3125,0.9624348470093089,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,128,0.2,0.0,0.0,1.0,0.5,0.4375,0.3125,0.3125,0.9624348470093089,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,128,0.3,0.0,0.0,1.0,0.5,0.4375,0.3125,0.3125,0.9624348470093089,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,512,512,8,8,128,0.5,1.0,0.001953125,0.998046875,0.5,0.4375,0.3125,0.3125,0.9624348470093089,20000,1,1,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8451123552282986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8451123552282986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8451123552282986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8451123552282986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8451123552282986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9290521863901223,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9290521863901223,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9290521863901223,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9290521863901223,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9290521863901223,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,64,0.05,0.0,0.0,1.0,0.5,0.3125,0.375,0.375,0.9685477991027986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,64,0.1,0.0,0.0,1.0,0.5,0.3125,0.375,0.375,0.9685477991027986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,64,0.2,0.0,0.0,1.0,0.5,0.3125,0.375,0.375,0.9685477991027986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,64,0.3,0.0,0.0,1.0,0.5,0.3125,0.375,0.375,0.9685477991027986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,64,0.5,0.0,0.0,1.0,0.5,0.3125,0.375,0.375,0.9685477991027986,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,128,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9605160603814512,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,128,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9605160603814512,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,128,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9605160603814512,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,128,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9605160603814512,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,0,128,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9605160603814512,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87361790638495,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87361790638495,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87361790638495,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87361790638495,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87361790638495,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9321830083486057,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9321830083486057,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9321830083486057,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9321830083486057,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9321830083486057,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,2,The capital of France is Paris. The Eiffel Tower was built in,1024,1024,0,4,64,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9600481142074503,20000,0,0,1024,1024
